,label,tweet
6213,anticipation,"['pekan', 'innisfree', 'indonesia', 'merayakan', 'st', 'anniversary', 'menghadirkan', 'hydration', 'station', 'central', 'park', 'mall', 'jakarta', 'acara', 'diramaikan', 'kegiatan', 'beauty', 'cl', 'workshops', 'anniversary', 'brunch', 'nonton', 'bioskop', 'mengikuti', 'kegiatan', 'daftar', 'member', 'innisfree', 'indonesia', 'nantikan', 'informasi', 'menarik', 'sosial', 'media']"
6214,anger,"['fadlizon', 'dpr_ri', 'gerindra', 'tembak', 'mati', 'pungsi']"
6215,fear,"['riyat_el', 'andyydepp', 'mintarsieha', 'zarazettirazr', 'wakwak', 'pendukungnya', 'tgb', 'klompok', 'ialambyg', 'intoleran', 'suka']"
6216,fear,"['debat', 'citarum', 'ridwan', 'kamil', 'deddy', 'mizwar', 'badan']"
6217,anticipation,"['hi', 'si', 'facebook', 'akun', 'coba', 'tulisan', 'bermasalah']"
6218,trust,"['rakjatdjelata', 'budimandjatmiko', 'prabowo', 'jokowi', 'kasih', 'jatah', 'pks', 'komisariat', 'bumn']"
6219,anticipation,"['menutup', 'akun', 'berpura', 'pura', 'trima', 'kasih']"
6220,anticipation,"['buka', 'franchise', 'hisana', 'prosedurnya']"
6221,joy,"['terima', 'kasih', 'jonan', 'mengunjungi', 'daerah', 'sukses']"
6222,sadness,"['tindakan', 'pelecehan', 'seksual', 'ilmunya', 'ngerti', 'deh', 'pelecehan', 'sexual']"
6223,anger,"['allah', 'kesal', 'marah', 'gunanya', 'sulit', 'makan', 'twit', 'beserta', 'komen', 'netijen', 'bikin', 'lupa', 'ikhlas', 'aing', 'ikhlas']"
6224,anger,"['shopee', 'main', 'blokir', 'akun', 'alasan', 'akal', 'alasan', 'akun', 'email', 'nope', 'beda']"
6225,trust,"['kayaknya', 'ustadz', 'he', 'he', 'he', 'izin', 'share']"
6226,anger,"['kangmeirza', 'sbyudhoyono', 'sak', 'karepmu']"
6227,joy,"['chicohakim', 'prabowo', 'paham', 'sapi', 'mringis']"
6228,sadness,"['semangat', 'kak', 'hani', 'semoga', 'papamu', 'karmanya', 'secepatnya', 'rajin', 'solat', 'ngaji', 'berdoa', 'mumpung', 'ramadhan', 'kka', 'doanya', 'secepatnya', 'kabulin', 'allah', 'amin', 'yaallah', 'username']"
6229,anger,"['pembukaan', 'amandemen', 'cebong', 'busuk', 'berkat', 'rahmat', 'allah', 'maha', 'kuasa', 'baca', 'pembukaan', 'uud', 'disitu', 'dasar', 'negara', 'bongo', 'bongak']"
6230,anger,"['anis', 'bilang', 'prabowo', 'didukung', 'mafia', 'mangap', 'fakta', 'nyolot', 'kunyuk', 'username', 'sopan', 'santunnya', 'pemimpin']"
6231,anticipation,"['rencana', 'pembangunan', 'waduk', 'serbaguna', 'lompatan', 'harimau', 'pembangunan', 'strategis', 'nasional', 'luas', 'genangan', 'ha', 'anggaran', 'apbn', 'berdampak', 'jiwa', 'desa', 'desa', 'cipang', 'kiri', 'hulu', 'desa', 'cipang', 'kiri', 'hilir', 'desa', 'cipang', 'kanan', 'desa', 'tibawan', 'kec', 'rokan', 'iv', 'koto', 'kabupaten', 'rokan', 'hulu', 'provinsi', 'riau', 'masyarakat', 'desa', 'menolak']"
6232,disgust,"['badjanuswantara', 'zul_hasan', 'tunggu', 'tenggelamnya', 'pan', 'ulah', 'si', 'mbah']"
6233,anger,"['gerindra', 'dpr_ri', 'pale', 'bau', 'menyan']"
6234,joy,"['jawa', 'timur', 'bantu', 'doa', 'pakde', 'ganjarpranowo']"
6235,anticipation,"['surabaya', 'tempatnya', 'dimana', 'terimakasih']"
6236,joy,"['dahsyat', 'tweet', 'kader', 'psi_id', 'pendapatmu']"
6237,fear,"['coba', 'username', 'market', 'memprediksi', 'kondisi', 'ekonomi', 'kedepan', 'kondisi', 'politik', 'isu']"
6238,sadness,"['badan', 'sehat', 'dibawa', 'makan', 'susah', 'keringet', 'dingin', 'pagi', 'dibawa', 'sehat', 'bawel', 'acha', 'janji', 'toilet', 'ditahan', 'ditahan', 'hm']"
6239,disgust,"['restycayah', 'sehebat', 'beliau', 'ridwankamil', 'berani', 'habibi', 'gila']"
6240,joy,"['gilang_mahesa', 'ridwankamil', 'deddy_mizwar_', 'pk', 'mesin', 'parkir', 'aloysius', 'ny', 'ribet', 'bias']"
6241,joy,"['selanat', 'paskah', 'menteri', 'semoga', 'paskah', 'tahun', 'tuhan', 'melepaskan', 'polemik', 'bangsa', 'gbu']"
6242,anger,"['username', 'username', 'ditangani', 'malak', 'bilang', 'bonek', 'dipukuli', 'the', 'jak', 'cerita', 'dipukuli', 'bonek', 'membelanya', 'beramai', 'ramai', 'ribut', 'teman', 'temannya', 'berkabar', 'bilang', 'bonek', 'diserang', 'theja']"
6243,fear,"['mbak', 'oh', 'mbak', 'datangnya', 'tanggal', 'sholat', 'iednya', 'mbak', 'bul']"
6244,joy,"['warga', 'antusias', 'persalaman', 'mas', 'gub', 'ganjarpranowo', 'acara', 'car', 'free', 'day']"
6245,sadness,"['berdukacita', 'kejadian', 'semoga', 'teror', 'bumi', 'pertiwi', 'prihatin', 'wilayah', 'lereng', 'gunung', 'slamet', 'selamatkangunungslamet']"
6246,trust,"['facebook', 'menjual', 'informasi', 'memiliki', 'kendali', 'informasi', 'facebook', 'pelajari']"
6247,anger,"['dasar', 'netizen', 'ymc', 'kek', 'disalahin', 'swing', 'disalahin', 'istri', 'sah', 'woojin']"
6248,anger,"['gerindra', 'prabowo', 'mimipin', 'masyarakat', 'partai', 'dipimpinnya', 'jkw']"
6249,joy,['done']
6250,sadness,"['timeline', 'error', 'loading', 'koneksi', 'lancar']"
6251,disgust,"['airin_nz', 'prabowo', 'si', 'presiden', 'kebayang', 'dahh', 'blagunya', 'ampun']"
6252,anger,"['puncak', 'marah', 'tinggi', 'memaki', 'peduli', 'mencoba', 'mencari', 'perhatiannya']"
6253,joy,"['sitawarsidingin', 'ronnie_rusli', 'ronavioleta', 'jokowi', 'sbyudhoyono', 'senang', 'saham', 'mayoritas', 'freeport', 'bis']"
6254,joy,"['fadlizon', 'gerindra', 'jokowi', 'ktm', 'partai', 'oposisi', 'dibilang', 'panik', 'oposisi', 'merayu', 'partai', 'pendukung', 'pemerintah']"
6255,trust,"['kinerja', 'kementerian', 'sosial', 'diartikan', 'khofifah', 'indar', 'parawansa', 'tahun']"
6256,disgust,"['kornhurry', 'yusrilihza_mhd', 'gila', 'kekuasaan', 'mengganti', 'sistem', 'demokrasi', 'indonesia']"
6257,trust,"['gus', 'ipul', 'gapoktan', 'kelompok', 'tani', 'ponorogo', 'pemimpin', 'merakyat']"
6258,sadness,"['jajan', 'kfc', 'wtc', 'paket', 'winger', 'yaa', 'lengkap', 'pilihan', 'menunya']"
6259,anticipation,"['iya', 'chat', 'penjual', 'tanda', 'seru', 'error']"
6260,anticipation,"['ilc_tvonenews', 'effendigazali', 'karniilyas', 'tiada', 'waspadalah', 'gerindra', 'pksejahtera', 'prabowo']"
6261,trust,"['prabowo', 'pandangan', 'jiwa', 'padukan', 'tokoh', 'tokoh', 'daya', 'terjang', 'kuat']"
6262,anger,"['gerindra', 'prabowo', 'akun', 'mr_prabocor', 'utek', 'bocor', 'congor', 'persis', 'dubur', 'ngeden']"
6263,anger,"['username', 'username', 'contoh', 'jalan', 'kampung', 'simpang', 'parmonangan', 'balata', 'bosar', 'bandar', 'jawa', 'rusak', 'parah']"
6264,joy,"['sudirmansaid', 'idafauziyah', 'sandiuno', 'pakar', 'wirausaha', 'indonesia', 'coach', 'faransy']"
6265,joy,"['mayfa_may', 'prabowo', 'ely_susianti', 'mahesatiwi', 'apapun', 'kulakukan']"
6266,fear,"['username', 'takut', 'rata', 'fk', 'sekolah', 'rata', 'anak', 'paralel', 'univ', 'dipengen', 'beda']"
6267,disgust,"['digembok', 'partai', 'disusupi', 'teroris', 'divisi', 'politik', 'pusat', 'partainya', 'teroris', 'pks', 'lal']"
6268,trust,"['lakukan', 'perihal', 'untukmu']"
6269,anger,"['partai', 'merah', 'ideologi', 'dasarnya', 'mengakui', 'akherat', 'sejalan', 'pancasila', 'kah', 'yak', 'prof', 'username', 'mnjelaskannya', 'sila', 'nyambung', 'partai', 'merah']"
6270,disgust,"['adenovva', 'ilc_tvonenews', 'karniilyas', 'jokowi', 'prabowo', 'media', 'pencerahan', 'masyar']"
6271,trust,"['rhpanjaitan', 'gerindra', 'fadlizon', 'mungkn', 'hutang', 'pembangunan', 'jalan', 'transpapua', 'insyallah']"
6272,trust,"['liat', 'gus', 'romy', 'bawaannya', 'adem', 'damai', 'diragukan', 'beliau', 'sosok', 'membawa', 'persatuan', 'kokoh', 'indonesia']"
6273,sadness,"['terkejut', 'perut', 'ku', 'kruyukan', 'ku', 'putuskan', 'searching', 'dimane', 'foodcourt', 'eh', 'pas', 'searching', 'no', 'signal', 'breh', 'tri', 'ku', 'thamrin', 'tanabang', 'berfungsi', 'samsek']"
6274,anger,"['korupsi', 'uangnya', 'dihamburkan', 'negara', 'dprri', 'pemegang', 'amanah', 'rakyat', 'rakyat', 'bersuara', 'lantang', 'rakyat', 'terhormat', 'menghormati', 'amanah', 'rakyat', 'camkan']"
6275,anger,"['negara', 'transparan', 'informasi', 'bikin', 'njlimet', 'ae', 'hidup', 'misqin', 'jurnal', 'berbayar', 'dihack', 'jurnalnya', 'berbuat', 'jahat', 'adik', 'bang']"
6276,anticipation,"['sukabumi', 'cabang']"
6277,trust,"['partai', 'demokrat', 'ketum', 'sbyudhoyono', 'resmi', 'mengumumkan', 'mendukung', 'pasangan', 'edi', 'rahmayadi', 'musa']"
6278,sadness,[]
6279,anticipation,"['facebook', 'blok', 'facebook', 'facebook', 'dibuka', 'akses', 'kesana', 'solusinya']"
6280,sadness,"['akibat', 'uangmu', 'nampak', 'orangpun', 'cuek', 'pura', 'kenal', 'manusia', 'iblispun', 'liat', 'kebanyakan', 'sifat', 'manusia', 'melebihi', 'iblis', 'serakah', 'rakus', 'diam', 'tenang', 'dinilai', 'uang']"
6281,anger,"['username', 'gini', 'pertanyaannya', 'kah', 'mahasiswa', 'umi', 'ruang', 'kuliah', 'tugas', 'kuliah', 'mahasiswa', 'larangan', 'gunanya', 'perkuliahan']"
6282,joy,"['liputandotcom', 'prabowo', 'rawan', 'tidur', 'nyenyak', 'tidur', 'pen']"
6283,joy,"['official_pan', 'bela', 'umat']"
6284,anger,"['keren', 'jalan', 'kemana', 'mandiri', 'keren', 'ndasmu', 'temennya', 'mah', 'sekelurahan', 'ayo']"
6285,anger,"['fadlizon', 'dpr_ri', 'gerindra', 'buruan', 'selesein', 'uud', 'bodoh', 'fadlizon']"
6286,anticipation,['purwkarta']
6287,anger,"['ketemu', 'narasumber', 'nyebeli', 'blokir', 'aatu', 'narasumber', 'maksa', 'diliput', 'ato', 'diliput', 'cepat', 'ditayangin', 'jadwal', 'mas', 'mbak']"
6288,fear,"['username', 'korea', 'ditrack', 'resinya', 'takut', 'takut', 'suratnya', 'nyasar', 'surat', 'mah', 'murah', 'ko', 'singapore', 'deket']"
6289,trust,"['barisan', 'gus', 'sholah', 'baguss', 'pulau', 'madura', 'merapatkan', 'memenangkan', 'pasangan', 'calon', 'gubernur', 'khofifah']"
6290,anger,"['alergi', 'jagoan', 'preman', 'mantan', 'preman', 'kenyataan', 'buka']"
6291,anger,"['belajar', 'agama', 'tuntas', 'nga', 'ngarang', 'hidup', 'isa', 'dialquran', 'jelekin', 'isa', 'baca', 'alquran']"
6292,fear,"['ceritahariini', 'barusan', 'ketiduran', 'bentar', 'mimpi', 'seram', 'ceritanya', 'camp', 'organisasi', 'sma', 'salah', 'perkemahan', 'anehnya', 'related', 'kehidupan', 'disitu', 'ramai', 'main', 'volly', 'bareng', 'volly']"
6293,disgust,"['selamat', 'malam', 'mas', 'bantuan', 'facebook', 'mengirim', 'pesan', 'kirim', 'pesan', 'tulisan', 'tindakan', 'blokir', 'perbaikin', 'secepat', 'mas', 'selamat', 'malam']"
6294,sadness,"['nyetatus', 'broken', 'heart', 'is', 'real', 'with', 'thousand', 'of', 'heart', 'broken', 'emojis', 'haha', 'pesan', 'terselubung', 'masnya', 'kabar', 'ulanh', 'tahunnya', 'jumat', 'kemarin']"
6295,anger,"['username', 'maaf', 'nomor', 'telkomsel', 'panggilan', 'darurat', 'jaringan', 'telkomsel', 'teman', 'mh', 'jaringan', 'coba', 'ganti', 'pakai', 'kartu', 'mah', 'jaringan', 'giliran', 'pakai', 'kartu', 'telkomsel', 'ujungn']"
6296,joy,"['tabligh', 'akbar', 'ustadz', 'abdul', 'somad', 'lc', 'ma', 'stadion', 'petrokimia', 'gresik', 'tabligh', 'akbar', 'segini']"
6297,anger,"['psi_id', 'partai']"
6298,trust,"['terkait', 'argumentasi', 'hukum', 'menaruh', 'hormat', 'yusril', 'ihza', 'mahendara', 'kuasa', 'hukum', 'hati', 'argumentasiny']"
6299,anger,"['username', 'username', 'username', 'hidup', 'th', 'hidup', 'hambalang', 'hidup', 'ektp', 'hidup', 'pln', 'mangkrak', 'korupsi']"
6300,joy,"['mantap', 'pagub', 'ganjarpranowo', 'lebaran', 'jalan', 'raya', 'semarang', 'demak', 'mulus', 'lus', 'semoga', 'coranny']"
6301,anticipation,"['umur', 'tahun', 'teknik', 'industri', 'syarat', 'ipk', 'terimakasih']"
6302,joy,"['selamat', 'raya', 'waisak', 'merayakan']"
6303,joy,"['yonghongli_ar', 'fadlizon', 'gerindra', 'sundul']"
6304,trust,"['contoh', 'beliau', 'cinta', 'negara', 'indonesia']"
6305,anticipation,"['setya', 'novanto', 'menghilang', 'pengacara', 'tugas', 'negara', 'urgen']"
6306,trust,"['gerindra', 'semoga', 'tahun', 'gerindra', 'memperjuangkan', 'kepentingan', 'prtai', 'rakyat', 'indonesia', 'semoga', 'kad']"
6307,joy,"['officialinewstv', 'ganjarpranowo', 'tajyasinmz', 'sudirmansaid', 'idafauziyah', 'sudirman', 'ida', 'pasangan', 'cocok', 'mem']"
6308,anticipation,"['aji_nugraha__', 'ndaomanucha', 'pksliberal', 'gerindra', 'buktiin', 'fake', 'chat', 'bawa', 'si', 'zizieq', 'kemari']"
6309,anger,"['sich', 'dipercaya', 'fz', 'polisi', 'waktu', 'cekatan', 'percayai', 'lari', 'arab', 'dipercaya', 'rakyat', 'percaya', 'fz', 'fh', 'nyinyir', 'bukti']"
6310,sadness,"['datangmu', 'menggenapi', 'pergimu', 'mengganjilkan', 'dilahirkan', 'manusia', 'berguna', 'sesamanya']"
6311,anticipation,"['ronisya', 'asmanadia', 'prabowo', 'movie', 'berani', 'film', 'jleb', 'jleb']"
6312,sadness,"['knpaa', 'facebook', 'lite', 'baca', 'komentar', 'komentar', 'muncul', 'dipemberitahuan']"
6313,anger,"['niat', 'hati', 'regis', 'sim', 'card', 'selesai', 'masukin', 'nomor', 'nik', 'eh', 'nomor', 'kakak', 'goblok', 'kakak', 'megang', 'nyimpen', 'kakak']"
6314,anticipation,"['app', 'eror', 'klik', 'pesanan', 'diterima']"
6315,fear,"['persepsi', 'mendidik', 'semoga', 'orangtua', 'mendidik', 'memukul', 'anak', 'semoga']"
6316,sadness,"['tdinya', 'karikatur', 'syl', 'kegiatan', 'diklat', 'jurnalistik', 'putih', 'abu', 'abu', 'ajatappareng', 'selenggarakn', 'pare', 'pare', 'hadir', 'kegiatan']"
6317,sadness,"['lakukan', 'mikir', 'keras', 'mantengin', 'leptop', 'berharap', 'ide', 'buntu', 'setel', 'musik', 'berharap', 'merilekskan', 'otak', 'biar', 'inspirasi', 'buntu', 'glibag', 'glibug', 'kasur', 'merenung', 'meluk', 'bantal', 'ketiduran']"
6318,anger,"['username', 'username', 'pks', 'muslim', 'meninggal', 'shalattin', 'beda', 'politik', 'islam', 'berpolitik', 'baginda', 'nabi', 'mengajarkan', 'pantaskah', 'pks', 'partai', 'dakwah']"
6319,trust,"['terima', 'kasih', 'kepercayan', 'dn', 'berjanji', 'berita', 'senonoh', 'dn', 'dn', 'contoh', 'memblokir', 'hukum', 'berlaku']"
6320,anger,"['alam', 'waktu', 'membuka', 'bicara', 'alam', 'berbohong', 'gerindra', 'prabowo']"
6321,anger,"['tolong', 'gub', 'wagub', 'username', 'username', 'maluin', 'umatnya']"
6322,joy,"['hore', 'sukses', 'screenshot', 'brosur', 'comm', 'cly', 'ekha', 'aprilia', 'faiza', 'aziza', 'akbari', 'surep']"
6323,trust,"['tabe', 'mas', 'dialog', 'film', 'forrest', 'gump', 'menemukan', 'tuhan', 'mencarinya', 'kisah', 'nasruddin', 'hoja', 'mengetuk', 'pintu', 'rumah', 'tuhan', 'mengetuknya', 'wahuwa', 'ma', 'akum', 'ainama', 'kunta']"
6324,anticipation,"['raskadiokta', 'sbyudhoyono', 'wiranto', 'prabowo', 'komunikasi', 'pemerintah', 'parpol', 'berjalan']"
6325,anger,"['hasil', 'sekolah', 'sekolah', 'mikirlah', 'mahkamah', 'internasional', 'kewenangan', 'mengadili', 'perkara', 'genosida', 'dsbnya']"
6326,sadness,"['kebebasan', 'berpendapat', 'mensejahterakan', 'rakyat']"
6327,fear,"['kirim', 'video', 'upload', 'video', 'tulisan', 'menguploed', 'mb']"
6328,disgust,"['bermimpikah', 'sbyudhoyono', 'memunculkan', 'calon', 'poros', 'lawan', 'in']"
6329,sadness,"['username', 'beda', 'gini', 'target', 'keluarga', 'sdrhana', 'pemasukan', 'catat', 'beli', 'sisanya', 'dtabung', 'niat', 'brhnti', 'cobaan']"
6330,fear,"['akhri', 'takut', 'mati', 'tinggal', 'mati']"
6331,anticipation,"['potong', 'berlaku', 'cfc', 'central', 'plaza', 'bandar', 'lampung']"
6332,fear,"['jokoselong', 'ketua', 'pansus', 'ruu', 'teroris', 'gerindra', 'syafei', 'fraksi', 'sepakat', 'adalahpks', 'pan', 'wk', 'ketua', 'dprnya']"
6333,fear,"['berat', 'badanku', 'kg', 'minder', 'takut', 'bully', 'takut', 'bilang', 'cantik', 'langsing', 'takut', 'dibilang', 'gapura', 'kecamatan']"
6334,joy,"['fadlizon', 'gerindra', 'prabowo', 'malaysia', 'oposisi', 'menang', 'negaranya', 'bebas', 'korupsi', 'contoh', 'mdb', 'ind']"
6335,joy,"['selamat', 'perempuan', 'tetaplah', 'menjadiy', 'terbaik', 'bertanggung', 'menjalnkan', 'tugasnya', 'tdak', 'perempuan', 'mis', 'you']"
6336,sadness,"['diomongin', 'selak', 'tua', 'cari', 'uang', 'bareng', 'bareng', 'suami', 'mama', 'mu', 'gendong', 'cucu', 'belajar', 'pas', 'berkeluarga', 'si', 'anu', 'una', 'unu', 'nikah', 'si', 'bla', 'beli', 'blu', 'anaknya', 'hmm', 'mlipir']"
6337,anticipation,"['pizzanya', 'dipotong', 'bentuk', 'kotak', 'kotak', 'pesan', 'pemesanan', 'online']"
6338,sadness,"['ramadhan', 'udan', 'gini', 'gini', 'perubahan', 'taun', 'ketemu', 'ramadhan']"
6339,sadness,"['maaf', 'kirim', 'pesan', 'facebook', 'ijin', 'ditolak']"
6340,anger,"['gerindra', 'dpr_ri', 'heboh', 'negara', 'presiden', 'berkuda']"
6341,anticipation,"['ubaidullah_sdq', 'nujateng', 'cakiminow', 'ide', 'mulia', 'semoga', 'terlaksana', 'diantisipasi', 'timbul']"
6342,fear,"['rlt', 'saran', 'akukan', 'pesan', 'sepatu', 'po', 'datengnya', 'seminggu', 'minggu', 'sebulan', 'sepatunya', 'yaa', 'bayar', 'cumakan', 'sepatunya', 'pakai', 'enaknya', 'gimana', 'penjual', 'pesan', 'takut', 'sepatunya']"
6343,anger,"['pengacara', 'setya', 'novanto', 'ancam', 'bongkar', 'korupsi', 'kpk']"
6344,sadness,"['mengerti', 'pendengar', 'mu', 'tahun', 'bertegur', 'sapa', 'alasannya', 'keegoisanku', 'hub', 'menjauh', 'egois']"
6345,anticipation,"['paket', 'hrga', 'ny']"
6346,sadness,"['sepenanggungan', 'meninggalnya', 'ramona', 'sari', 'sejawat', 'aktivis', 'salah', 'pejuang', 'tangguh', 'username', 'hak', 'kesehatan', 'seksual', 'reproduksi', 'perempuan', 'indonesia', 'semoga', 'maha', 'berkenan', 'memeluk', 'pulang', 'tuhan', 'tuhan', 'mengambil']"
6347,anger,['sampah']
6348,anger,"['dibilang', 'nyepelein', 'dimarahin', 'marah', 'hidup', 'butuh', 'masukan', 'hidup', 'goa', 'biar', 'mengekspresikan', 'semau', 'maunya']"
6349,trust,"['semoga', 'facebook', 'menjamin', 'kerahasian', 'akun', 'memaklumi']"
6350,sadness,"['well', 'jujur', 'air', 'waktu', 'dengar', 'kabar', 'username', 'bubar', 'kesan', 'dapatkan', 'tertawa', 'bareng', 'bareng', 'diskusi', 'sebatas', 'chat', 'group', 'line', 'sepah', 'sepuh', 'fans', 'tujuan']"
6351,trust,"['fadlizon', 'gerindra', 'fadlizon', 'mromahurmuziy', 'mengikuti', 'jejak', 'psi_id', 'dibesarkan']"
6352,sadness,"['username', 'bercanda', 'tertawa', 'kisah', 'tertulis', 'secarik', 'kenangan', 'berharga', 'cinta', 'sayang', 'kenangan', 'terulang', 'terimakas']"
6353,sadness,"['kangen', 'mama', 'teman', 'ditemeni', 'mamanya', 'orangtua', 'beruntung', 'sayangi', 'selagi', 'kesempatan']"
6354,anticipation,"['spatu', 'second', 'nggam']"
6355,disgust,"['ngepost', 'grup', 'motif', 'spam', 'ngepost', 'aneh']"
6356,anticipation,"['no', 'pesanan', 'aur', 'ongkir', 'kg', 'penjual', 'menerima', 'bayaran', 'kg', 'ongkir', 'shoope', 'cek', 'inbok']"
6357,anger,"['winulyo', 'fadlizon', 'gerindra', 'tindakan', 'ngapain']"
6358,anger,"['username', 'manusia', 'dengki', 'buruk', 'rusak', 'negara', 'bangga', 'aktivis', 'bodoh', 'bubarin', 'golkar', 'target', 'sopir', 'kendaraan', 'politiknya', 'merajalela']"
6359,fear,"['andalusia_rusyd', 'prabowo', 'merasakan', 'kesulitan', 'deh', 'akibatnya']"
6360,anger,"['tipikal', 'mesti', 'dimaintain', 'chatting', 'terusan', 'tuh', 'males', 'when', 'you', 'got', 'time', 'please', 'reply', 'mine']"
6361,joy,"['dunia', 'facebook', 'dunia', 'seribu', 'galau', 'happy', 'sedih', 'curhat', 'segalanua', 'stts', 'facebook', 'semoga', 'penebar', 'kebencian', 'facebook']"
6362,sadness,"['maaf', 'facebook', 'terima', 'teman', 'facebook', 'dianya', 'facebook', 'ku', 'susah']"
6363,surprise,"['cfc', 'lovers', 'pecinta', 'kartun', 'doraemon', 'pas', 'cfc', 'paket', 'cfc', 'movie', 'beli', 'paket', 'dvd', 'movie', 'doraemon', 'beli', 'dvd', 'wow', 'ayo', 'dapatkan', 'dvd']"
6364,anger,"['wow', 'ngeliat', 'mino', 'gegara', 'mistranslate', 'bikin', 'translate', 'fandom', 'ono', 'wkwk', 'not', 'surprised', 'got', 'mistranslate', 'gegara', 'tuh', 'fandom', 'heran', 'campur', 'fandom']"
6365,anticipation,"['santikoadi', 'ganjarpranowo', 'keterlambatan', 'pelaporan', 'denda', 'sesuai', 'perda', 'kakak']"
6366,anticipation,"['maaf', 'nny', 'sarat', 'asuransi', 'pendidikan', 'anak']"
6367,trust,"['maju', 'smha', 'jalan']"
6368,fear,"['jagalah', 'gerindra', 'tugas', 'pmerintah', 'mengutamakan', 'rakyatnya', 'rakyat', 'tka', 'deh', 'sbnarnya']"
6369,joy,"['selamat', 'paskah', 'jonan', 'penuh', 'berkat', 'pelayananmu', 'indonesia']"
6370,anger,"['username', 'indohome', 'dipakai', 'serius', 'bisnis', 'telekomunikasi', 'asalan', 'uang', 'minggu', 'nyala', 'maunya', 'gimana']"
6371,trust,"['munggahan', 'salah', 'tradisi', 'menyambut', 'datangnya', 'suci', 'ramadhan', 'kegiatan', 'kumpul', 'terdekat', 'makan', 'lakukan', 'minggu', 'munggahan', 'berasal', 'kamus', 'bahasa', 'sunda', 'unggah', 'beranjak', 'rendah', 'tinggi', 'sederhananya', 'tradisi', 'munggahan', 'momen', 'penyambutan', 'perpindahan', 'pembelajaran', 'rangka', 'tinggi', 'suci', 'ramadhan']"
6372,sadness,"['mengenang', 'ki', 'enthus', 'soesmono', 'mengenang', 'dalang', 'sisipkan', 'pesan', 'dakwah', 'kebaikan', 'pentasnya']"
6373,sadness,"['malu', 'duduk', 'diam', 'berpangku', 'angan', 'sabdanya', 'terngiang', 'mati', 'angan', 'angan', 'berdiri', 'balutan', 'kegelisahan', 'berdaya', 'keada', 'terseok', 'seok', 'lautan', 'lautan', 'kerinduan', 'mu', 'rindu']"
6374,trust,"['pakai', 'perpanjangan', 'waktu', 'gakpapa', 'endingnya', 'juara', 'juara', 'tim', 'karbitan', 'tenar', 'sgla']"
6375,anger,"['and', 'now', 'terbukti', 'hancur', 'bobroknya', 'kinerja', 'kabinet', 'jokowi', 'pemerintah', 'mencekik', 'rakyat', 'kebijakann']"
6376,disgust,"['iskandarab', 'umnia', 'kelapa', 'tua', 'beminyak', 'berumur', 'melinjo']"
6377,anticipation,"['asuransi', 'jiwa', 'tradisional', 'asuransi', 'unit', 'link', 'perbedaannya', 'jawabannya', 'proteksi', 'investasi', 'produk', 'asuransi', 'tradisional', 'melindungi', 'pembayaran', 'premi', 'asuransi', 'unit', 'link', 'perlindungan', 'berjalan', 'investasi', 'berkembang', 'melewati', 'pembayaran', 'premi', 'bingung', 'memilih', 'asuransi', 'tradisional', 'unit', 'link', 'hubungi', 'contact', 'center', 'membantu']"
6378,anger,"['fadlizon', 'dpr_ri', 'gerindra', 'mendukung', 'dikeluarkan', 'perppu', 'antiterorisme', 'setuju', 'silakan', 'nkri']"
6379,disgust,"['bangpino_', 'ms_muammar', 'psi_id', 'grace_nat', 'tsamaradki', 'antoniraja', 'hei', 'anak', 'muda', 'kukira', 'ksatria', 'ah']"
6380,joy,"['tradisi', 'menjelang', 'puasa', 'anak', 'muda', 'closing', 'closing', 'jogja', 'kemalang', 'solo']"
6381,trust,"['ieu_ndy', 'ridwankamil', 'ngubek', 'dasar', 'pemikiran', 'waktu', 'ngetweet', 'kepentingan', 'eh']"
6382,joy,"['cakiminow', 'panggilan', 'tuaka', 'imin', 'bermakna', 'dituakan', 'sulawesi', 'tengah', 'mendukung']"
