,label,tweet
6880,fear,"Min tolong cepat blokir/nonaktifkan akun yg bernama Wahyu Putra Putra, soalnya di menggunakan foto sepupu saya, bahkan banyak banget di uploadin sama dia..\nSepupu saya sudah bersuami, tapi bukan dia suami nya..\nSaya sudah melaporkan kalau itu akun palsu, dan meminta facebook meninjau ulang.. tolong ya min.."
6881,joy,@MohammadTaofiQy @faizalassegaf @PKSejahtera Kita hrs dorong pak @jokowi utk membuat Perppu kak..g ada pilihan lagi..
6882,joy,Alhamdulillah...\nInShaAllah Untuk 1nd0nesia\nAaamiiin
6883,trust,@BangPino_ @PBB2019 Tdk ada yg salah kalo di habitat yg satu sudah tdk nyaman maka manusia atw hewan sekalipun akan…
6884,sadness,"Goblok amat si :( Nemu wrp jaman dulu, dah di seduh trs di tambahi susu coklat. Dah di minun smpe abis. Iseng liat sachetannya eh pas di liat wrpnya dah EXPIRED. Wth, are u fucking kidding me?!"
6885,fear,"/rlt/ apa perlu pacaran settingan biar ga digangguin mantan terus? Asli ngeri aku dia masih upload foto berdua, dp ga ganti, tolong dong aku kudu gimana"
6886,anger,"Banyak juga yang menyepelakan dengan kalimat, ""Halah lo cuma digituin, gue malah lebih. Gue aja biasa, lo kenapa lebay bgt si. Gausa cari muka deh."" That's why many men are easy to do sexual harrashment because many victim still keep silent and stay to think positive."
6887,disgust,"Mantap yg ngaji bpk itu,PPP no"
6888,fear,Suami gak dukung lahiran normal. Dari awal nyuruh sesar ajaa. Takut akunya gak kuat ngelahirin 2 anak. Aku jadi takut juga bawaannya. Tp kalo denger testi orang yg sc gak ada yg bilang lebih enak dari normal 
6889,trust,@Official_PAN @ZUL_Hasan @eddy_soeparno menabuh gendang Rhoma bersama PAN #PANPartaiIdaman #RhomaIramaPilihPAN
6890,joy,Keluarga besar BreadTalk Indonesia mengucapkan selamat menunaikan ibadah puasa ramadhan 1439H.
6891,trust,@faizalassegaf @SBYudhoyono Seluruh rakyat juga udh paham...kalo Pepo itu mau bayar hutang ke Putra Mahkota....sete…
6892,fear,"Nah, td kebelulan setorannya ke bpd rumah sakit karna trauma kejadian di bpd cabang. tp ternyata ketemunya itu satpam kurang ajar. udh ngeper duluan takut ingin ku berlari saja rasanya."
6893,joy,"Gratis asuransi perlindungan kecelakaan, Privilage Care dari MNC Play didukung oleh MNC Life untuk para pelanggannya"
6894,fear,"Gue mau cerita kalo dia ini bisa akrab juga sama susin yg cuma 2 bulanan aja kerja. Kayaknya itu udh akrab bgt, kayak temen sekolah aja. Dan saat itu gue tahu gimana kpribadian susin sbnernya. Si D ini, kalo gue perhtiin, ngeri juga ya klo diajak ngobrol."
6895,fear,"@anomalythicum @TheCouple8 @Annderella_ Etdah bang, kampung kite mah emang dimarih.. abang pan tau.."
6896,sadness,"[USERNAME] Kenapa baru sekarang, aku memilih diam lalu berlalu. Kesempatan sudah hilang, di tengah ribuan logika yg ku buang demi kesempatan untukmu"
6897,fear,fb bagaimana blok akun saya yg dulu saya tidak dapat masuk lgi dan saya tidak punya akses kesana lagi..sya sudah coba menggunakan bitly namun tetp tidak bisa tolong minta solusinya..
6898,joy,"selamat untk fungsionaris terpilih, semoga amanah..\nsalam adil dan lestari..!!!"
6899,anger,"@MRomahurmuziy Ente salah Rom... Alasan gue nyinyir, Gue nggak rela dipimpin si planga plongo yg sok otoriter."
6900,anger,"@RuangAsyik @MayjenSudrajat Kocak nih paslon, yg lain jualan ide&amp;solusi, ini malah jualan kaos,,,"
6901,trust,@Gerindra @Masduqie66 Asyik memang asyik pasti menonjol soalnya orangnya asyik
6902,joy,Mau tahu lebih jauh @MRomahurmuziy malam ini jangan lewatkan acara NGOPI (Ngobrol Pintar) @KompasTV \n\nYuk siap-siap…
6903,trust,@fadlizon @MayjenSudrajat @syaikhu_ahmad @Gerindra Insya Allah siap kami sekeluarga tetap #ASIK untuk menuju…
6904,trust,Bersama kelola sampah kertas di Info LahTa Kodam III Siliwangi
6905,trust,@kompascom Gerindra tak pernah mencalonkan sbg wapres.. Gerindra memberi mandat kpd Prabowo utk maju menja Calon Presiden 2019..
6906,trust,"TUNAIKU.COM - Rahasia sukses dan jadi orang hebat ternyata dilakukan dengan rumus SMART ini. Penasaran, mau tahu lebih banyak soal rumus ini, begini lho keterangannya!"
6907,fear,"halo, bagaimana kelanjutan soal data di fb yang di\curi\ ? saya khawatir dari pihak menkominfo benar2 akan melangsungkan ancamannya lusa nanti. saya cari duit dari fanpage facebook sudah lumayan lama. tlong segera diatasi. bisa2 bener di blokir permanen  seperti yang terjadi di cina. sayangilah pengguna kalian di indonesia ini Facebook~ jangan terus2an ada masalah. omg"
6908,joy,#GubernurZamanNow @ganjarpranowo Selalu berinteraksi dengan pedagan di setiap kunjungannya #GanjarYasin1…
6909,anger,"Suka kesel sama fans yang sok-sokan mengatur, sok-sokan yang paling tahu segala-galanya. Hey kamu ibu Negara bukan, cenayang bukan, sudah lebih baik diam biarkan dunia ini bersih dari segala macam bacotmu"
6910,fear,"Ada khabar kasus tuduhan chat mesum terhadap Imam Besar Habib Rizieq sdh dihentikan, mohon bantu doa semoga benar adanya. Semoga kesucian Ramadhan membuka mata hati bapak2 kita yg menyidik.amin"
6911,anticipation,Untuk makan ditempat berlaku gak min voucher ini?
6912,anticipation,bagaimana cara menonantifkan akun palsu seseorang?
6913,joy,Ikhlas Menemukan Keberkahan\n\n“Sedekah tidaklah mengurangi harta.”\n(HR. Muslim 2558)
6914,anticipation,Waduh..Jateng Memanas ada yg Cabut Dukungan pd Cagub Ganjar Pranowo...dari Salahsatu Aliansi Pendukungnya...Keren A…
6915,joy,"Nyimak ,  pertanyaan udah ada sudara yg mewakili keluhan sy.  Makasih Facebook,,  Sukses selalu,,"
6916,joy,Terima kasih kepercayan anda terhadap saya dn saya berjanji berita yg tidak senonoh dn tidak baik dn tidak baik di contoh saya akan memblokir atas hukum yg berlaku
6917,sadness,"Aku yg pernah berbela sungkawa hebat pada kata pergi, mengenyam sepi begitu dalam saat semua hal yg pernah aku miliki pergi tidak meninggalkan kesan."
6918,joy,"denger2 mau jadi Mentri Desa, Pembangunan Daerah Tertinggal, dan Transmigrasi Republik Indonesia ya mas Budiman?sukses selalu dan tetap semangat ya (y)"
6919,trust,"Merdeka,,,,Dodi Giri utk Sumsel lebih jaya"
6920,trust,"@detikcom PKB nya Gus Dur iya, kalau PKB anda @cakimiNOW tidak!"
6921,fear,[USERNAME] [USERNAME] [USERNAME] [USERNAME] jadi kalau misalnya gagal di tinggi badan tetep bisa dialihin ke prodi lain? mohon penjelasannya soalnya degdegan dari kemaren haha
6922,fear,"Saat sendiri, hanya saya yang tau dan mungkin baru-baru ini saya rasakan yg sebenarnya saya alami disana Tertekan, ya saya tertekan disana Malu, takut, merasa bodoh"
6923,anger,"Yallah... yaallah... w mau scrolling ig aja ngelag, kea buka pake internet explorer aja dah ah. Kok gue akhir2 ini banyak merasakan ketidakstabilan sistem ig yah... ntut amat ngomong apaan gue"
6924,sadness,Selamat Pagi..\nMohon maaf Kami tidak menjalankan sistem Franchise untuk saat ini dan kedepan \nTerima kasih
6925,fear,"kenapa nggak berobat? simple, takut suatu hari snap lalu od. sekarang gw liat benda tajem aja masih suka takut, takut tiba2 ngelakuin yang aneh2."
6926,sadness,"min, td gw mau beli kfc jam 16:16 wib di jalan adam malik Medan, lewat drive thru. \nga ada karyawannya yang datang. gw klakson berkali\ ttp ga ada. ap memang ga ada cctvny? biasanya kalau ada pelanggan dr drive thru, ada suara bunyi gitu, ini skrg ga ada. Kebetulan dblkg gw ada yg ngntri juga. krna buru\ trkhr ga jd beli gw."
6927,anger,"Jangan ngomong, ""kamu harus gini biar kamu sukses."" Itu kayak mau masuk SMA, kamu pengen ambil jurusan IPS, tapi dipaksa masuk IPA. Jadilah kamu anak yang salah jurusan. Rasanya gimana? Gak enak."
6928,joy,Selamat semoga sukses dan amanah..
6929,fear,saya mau nanya ne knp admin grup tdk bisa buka grup kalau buka dari hp wall nya gk muncul ... kalau buka dari komputer hanya wall nya aja yg muncul ... tolong pencerahannya soalnya kita gk bisa konfir orang join ... orang pada pm ke kita sdh join tapi blm di acc
6930,joy,Selamat Hari Raya Waisak 2018. Semoga bahagia menyertai kita semua .\n\n#HokBen #waisak #waisak2018 #vesak #vesakday #celebration #food #foodie #foodlover #culinary #kuliner #makan #japanesefood #IndonesiaFood #delicious #deliciousfood #Lunch #Dinner #hangout
6931,trust,Cirebon kota para wali siap dukung pasangan DeddyDedi
6932,fear,"Min mau nanya nih bila ada konfirmasi dari facebook melalui sms memberi info kode atur ulang kata sandi, apakah ada seseorang yang mau meretas akun saya"
6933,sadness,"Akun fb ku ndak. bisa kebuka Dani Tasmi, gimana caranya yach"
6934,trust,Klw account fb mau aman. Simpel. Pasang nomer always on. Tmbhn masukan gmail akun. Isi biodata lengkap.
6935,joy,"Cak Imin Ngebet Jadi Cawapres, Dengan Jokowi atau Prabowo yang Penting Cawapres"
6936,sadness,"Selamat malam.\n\nAdmin yang terhormat,\n\nSaya telah mencari pemecahan masalah di \Pusat Bantuan Facebook\ tapi tidak menemukan penyelesaian masalah yang saya inginkan, mohon maaf jika tidak sopan karena bertanya di ruang publik.\nSaya sangat kesulitan upload video di halaman facebook, video yang saya kirim berukuran hampi 500 MB. Mulai dari sekitar jam 6 sore saya upload, dan selesai pada jam jam 9 malam. Setelah selesai saya kira video sudah terbit, ternyata masih ada proses. Sampai saat ini proses itu masih berlangsung, dan ini sangat menguras waktu saya di depan komputer.\n\nKami berharap ada kejelasan dari pihak facebook, agar tim kami bisa menyesuaikan waktu penerbitan postingan.\n\nKami juga berencana membuatkan promosi pada postingan tersebut.\n\nTerimakasih\n\n- Say Sizokhu"
6937,trust,Artwork hasil karya @muklay mewakili dekade 1970. Muklay dikenal dengan visual bentuk-bentuk yang sangat imaginer. Pada karya hushpuppies statue ini muklay menyaratkan sebuah harapan bahwa ditahun yang ke 60 ini Hush Puppies dapat selalu exist dan membombardir market yang ada ke setiap kalangan. Email us ur bid for a good cause at hushpuppiesid.csr@transmarco.asia *T&C Apply #HushPuppiesID #HPDecades #HPArtFest18
6938,anger,"Nulis kamu ganggu terus, sontoloyo! \n\nNegara ini bukan lagi negara demokrasi. Tetapi, negara korporatokrasi. Negaranya kaum korporat, kaum yang memiliki modal raksasa. \n\nKaum korporat ini kelakuannya adalah mencari laba dengan berbagai cara, legal maupun ilegal. \n\nLegal, dengan mematuhi undang-undang. Kalau ini tidak, ilegal mengapa tidak. Demi laba, Poroduka ditembak, dirampas nyawanya. Ya, itu demi proyek parawisata. \n\nDan, yang seperti ini menyebabkan 850 kali konflik agraria yang setiap kali terjadi dipastikan jatuh korban berguguran. \n\nJadi sudah berapa nyawa korban macam Poroduka, atas perintah korporat, pemilik modal terhadap  aparat berse"
6939,fear,Ada yg curi start kampanye dng membw jabatan menteri perindustrian dI IKLAN GOJO koq pd diam sj ya..? @SBYudhoyono…
6940,joy,"Sempat dapat juga tapi aku tau kalau itu hoax, kalau memang benar pasti dptnya dari McD langsung kan bukan harus disebar2 lewat whatsapp atau apalah :)"
6941,trust,Kita #Rindu tidak ada lagi infrastruktur ancur ancuran\n\n@RINDUjabarjuara @rkjabarjuara @ridwankamil…
6942,trust,Hasil balik mengundi..cuti dah habis..moh ler pulang..\n1. Kari kambing 40 Hari\n2. Haji wahid's mee rebus\n3. K Fry U…
6943,joy,Rinduuu.. #Rindu Kang Emil dan Kang Uu #RinduJabarJuara1 #RinduMenangDebat #jjonl1ne @ridwankamil
6944,anticipation,Jalan anyar soreang sadu acak adut sama sampah..beri teguran bagi warga atau kampung yg dekat beri sangsi.atau hukuman
6945,joy,"TUNAIKU.COM - Rahasia sukses dan jadi orang hebat ternyata dilakukan dengan rumus SMART ini. Penasaran, mau tahu lebih banyak soal rumus ini, begini lho keterangannya!"
6946,sadness,kecewaaaaaaaaaa aku belain nungguin goyang hujan emas pas mau masuk gabisaa malah error :'(
6947,joy,"@alifa_fatach @wiranto1947 @PolhukamRI @SBYudhoyono salut untuk pak @wiranto1947 demi pilkada yg damai dan aman, te…"
6948,joy,MasyaAlloh
6949,fear,"Gapaham tiap ditempat umum terus sendirian kaya takut aja tiap ada cowo-cowo yg deketin padahal cuma nanya basa-basi atau menyapa atau bilang assalamualaikum, Aing degdegan setengah mati ya Allah"
6950,anger,ini bonbin memang sudah tidak-ke urus! payah! -_- tabrak pagar zebra di kb surabaya mati
6951,trust,@Owaala @SBYudhoyono Emang ada calon pemimpin baru yg bisa menyamai prestasi pak jokowi..?semuanya miskin prestasi..
6952,sadness,Wktu masih jaman sekolah kalau ada laki2 yg suka boro2 mau nanggepin ..yg ada malu nya minta ampun smpe tuh laki malah d musuhin!! Tp bocah jman skrng jomblo bentar galau nya minta ampun  ..gmn klau mereka kaya gua yg jomblo 7 tahun  #OldMoneyGakNgerasain
6953,disgust,@republikaonline Berak! @PKSejahtera @hnurwahid
6954,anticipation,@layangsamba21 @fadlizon @Gerindra @prabowo Sesuai Panduan
6955,anger,"Niatnya nganter anak beli  paha bawah/dada hisana di Buduran Sidoarjo. Malah dapet sayap. Gara2 yg jual diem saja saat kedua anak saya yg siap pesan diserobot dua perempuan. Harus nya yg jual tahu kalo saya dan anak2 saya datang duluan, lha kok malah dua perempuan yg nyerobot pesan diladeni duluan. Sebenarnya saya sangat ilfil untuk beli tadi itu, saya tau anak saya pun sebenarnya gak suka sayap....beli sayap tadi itu sangat terpaksa. Mohon hisana memberikan pelayanan yg baik unt pelanggan. Terus terang saya jengkel karena kejadian tadi. Malam ini saya anggep pelayanan BURUK!!\n\nSuyono, Buduran Sidoarjo"
6956,anticipation,Kak gmn craknya agr akun sya aman & tdk di ambil orang lain
6957,trust,"@AmbarwatiRexy Betul, biarpun mangkrak, tp @jokowi tdk pernah menyalahkan @SBYudhoyono, krna rakyat sdh tahu. Lebih…"
6958,fear,"[USERNAME] Tp karena pengalamanku yg minim takut orang2 udah ga percaya duluan. Udah semester atas, trus pas oprec kan biasanya yg wawancara udah anak 2016, angkata bawah. Suka minder gt :( Waah ya udah sekalian mutualan yuu aku butuh positive people sep"
6959,joy,Kalau menunggu buka puasa alangkah lbh baiknya jika dibiasakan membuka lembaran Al-quran.....!! Membaca utk mendapatkan pahala dan segala kebaikan di bulan puasa
6960,anticipation,"Presiden Jokowi harus hati2 dan jangan terjebak dgn usulan menerbitkan PERPPU berkaitan dgn perkosaan, kebiri dsb. Sebab penyebab utamanya adalah Pornografi dan kekeraaan melalui media internet dsb. Juga krn narkotika. Jadi yg harus dibereskan serius adalag pornografi dan narkoba. Ttg perkosaan dihukun sesuai hukum yg berlaku yg sdh ada. Jangan keluarka PERPPU jebakan tsb."
6961,trust,Negara harus segera bertindak cepat khususnya pemda dan intansi tetkait jangan sampai timbul korban jiwa para pemimpin saling menyalahkan...
6962,anger,"Nggak ""Ok"". Saya dulu pengagum [USERNAME] . Sekarang GAK respek"
6963,disgust,kambing &lt;-#ngentot #bugil foto chika gadis asal bandung
6964,fear,Min tolong di beri lencana biru pada halaman \Tommy Sinaga\ dia terkenal di kotaku.. mohon tanggapan dan tindakan yang tegas dan cepat.. trima kasih
6965,disgust,klo untuk irigasi hanya omong kosong tu ko.. disini sawah bisa di hitung jari.. info dari beberapa orang tokoh masyarakat yg di temani anggota dprd ke jakarta kemaren proyek itu sudah dijual ke cina
6966,trust,Selamat ber juang mas  merdekaaa
6967,anticipation,"Selamat sore, untuk franchisenya berapaan ya?"
6968,trust,Pak @prabowo pak @SBYudhoyono tolong dengarkan ini. Anda berdua ingin kalahkan rezim ini? Anda berdua harus hilangk…
6969,anger,"[USERNAME] [USERNAME] Setuju bang yg beginian bikin hidupnya gk tenang aj ya,gk mikirin yg lain ky gmn nyari orderan pengen enak sendiri aj jadinya ,gw aj gedeg bener yg bikin opik begituan"
6970,anger,Facebook tolong block akun yg menggunakan overlite aku yg tidak bisa di cek profil! Saya kesal coment bot tolong block akun itu!
6971,sadness,"krna dia dulu penyanyi dangdut yg masih pake baju seksi pas manggung ya harus trima2 aja klo ada yg chat kaya mas pesepak bola"" . Ya cma cara penyampaiannya diputer puter aja, pokoknya pia palen paling salah pokokmen."
6972,anger,"Niatnya nganter anak beli  paha bawah/dada hisana di Buduran Sidoarjo. Malah dapet sayap. Gara2 yg jual diem saja saat kedua anak saya yg siap pesan diserobot dua perempuan. Harus nya yg jual tahu kalo saya dan anak2 saya datang duluan, lha kok malah dua perempuan yg nyerobot pesan diladeni duluan. Sebenarnya saya sangat ilfil untuk beli tadi itu, saya tau anak saya pun sebenarnya gak suka sayap....beli sayap tadi itu sangat terpaksa. Mohon hisana memberikan pelayanan yg baik unt pelanggan. Terus terang saya jengkel karena kejadian tadi. Malam ini saya anggep pelayanan BURUK!!\n\nSuyono, Buduran Sidoarjo"
6973,trust,"Setuju kan, kalau asuransi itu bukan tentang hari ini, asuransi adalah tentang bagaimana kamu peduli tentang masa depanmu, dan orang terkasih.\n#MNCLifeQuotes"
6974,sadness,boarding pas dan ternyata delay menit -_- terminal w/ others)
6975,anticipation,Haloo facebook mw tanya nih gmna ya caranya menghapus seluruh pesan tanpa harus klik 1 per 1..
6976,anger,Mungkin si [USERNAME] nalarnya ngga sehat karena fans persija? Ngga semua penyanyi dangdut itu seronok goyangannya. Via Vallen sopan kok bung! [URL]
6977,anger,@fadlizon @Gerindra @prabowo klu brdampak kemajuan ya gak mungkin berontak zon!!
6978,anticipation,NasDem: Intimidasi CFD Jangan Dipolitisasi
6979,sadness,"Aku tidak meminta kau hadir dlm hdpku, tapi tuhan mempertemukan aku dan kamu. Aku tdk berharap lebih darimu, kau memberi harapan dlm hdpku hingga aku bs menerimamu. Tapi saat ini kau meninggalkan aku seorang diri tanpamu."
6980,joy,"Masjid adalah tempat suci, boleh bicara politik kebangsaan, tp tdk soal kepentingan politik sempit yg kotor"
6981,trust,Mantap pak...
6982,anger,@Gerindra @prabowo Dibayar dulu pegawai bos lu. Baru orang bisa percaya bos lu berjuang untuk rakyat
6983,sadness,klu di jaktv tv kita suka ngedadak mati sich
6984,trust,"Pengacara Setya Novanto Akan Bongkar Borok KPK: Pelan-pelan, Ini Baru Ronde Pertama"
6985,sadness,Ketika di group keluarga udah pada ngomongin mudik. Duuh pengen mudik. Tapi apa daya suami libur cuma 4 hari dr hari H lebaran. Itu juga kalo g di telpon disuruh masuk. 2 tahun lalu malah habis sholat eid lgsg kerja 
6986,fear,"Selamat malam, bagaimana cara refund deposit di Facebook, sedangkan akun saya yang untuk FansPage jualan di nonaktifkan oleh Facebook?  Terimakasih"
6987,fear,"dan satu si yang pentiiiing banget. bukan gue sok beragama baik ya, tapi kalo modal bisnis udah dari ""riba"" mening jangan coba2. yakin dan pasti bakal abis bis tak bersisa. gue udah ngalamin sendiri. bener2 plek Allah kasih bukti sesuai firman dan sunnah Rasul."
6988,anticipation,mulai kapan tu adanya
6989,anger,#CalonPenghuniNeraka INI SERIUS Buat elu semua para player troll player toxic player noob terutama di game vainglory Elu gak gue maafin. Jancok Neraka bangsaaaaat
